-0.65346855,-0.33960605,0.25257328,-0.42125693,1.180768,-1.4046386,0.22544706,-1.1402909,0.6787059,1.2239578,-0.31452942,-0.28859666,-0.23329681,-0.3024364,-0.0072197,0.73562884,-0.9263319,-1.2081242,-0.4093989,0.26794535,-1.3826509,0.22685432,-0.024853775,-0.36311132,0.12628485,-0.48110315,-0.116937116,-0.90772176,-0.53102666,2.1663725,0.6201906,-0.16884375,0.030787917,-0.5602108,-2.3043191,-0.9580354,-1.3016597,-0.19227925,-0.35411206,0.5323231,-0.40005746,-0.18866424,-0.55246747,-0.9255894,0.030608848,0.1808439,-0.34261316,-0.2211945,-0.6478278,1.046545,-0.40021136,-0.8593901,-0.22002056,0.0051718145,-0.3239386,-0.23501697,-0.35410368,0.0012669871,-0.351415,-0.0581234,-0.5276209,-0.9187978,-0.9373524,-1.2390256,-0.18810612,-0.646374,-0.6672278,0.68383366,-0.07921144,-0.9857355,-0.78329617,1.009274,-0.26277798,-0.692064,0.062155273,-1.0714387,1.172397,-0.7142108,0.016152073,0.17592017,-0.29973787,0.4034584,-0.44649404,-0.027905585,-0.3586919,-1.0798693,-0.25459525,-0.7720337,0.6203539,-0.5462294,-0.031962816,-0.15086932,-0.053825825,-0.39827695,-0.5792903,-0.19143564,-1.2408319,-1.8233811,-0.36772615,-0.71164155,-0.72221285,-0.8460678,-1.1293331,-0.3224572,0.26430467,-0.4250691,-1.3680184,0.37003428,0.07155548,-0.38055974,-0.39486346,-0.77418464,-0.14287357,-0.0257602,-0.090171166,-0.032663874,-0.82962066,-0.64770323,-0.7747766,-1.6740232,0.10969752,-0.6326334,0.19199497,-0.09799278,0.6023225,0.13044503,0.28088436,-0.2556062,-0.6135115,-0.04472722,-0.33752725,-1.0026029,-0.7067194,-0.16505761,-1.1059632,0.5660803,-0.12950741,-0.14030729,-0.5600426,-0.13256922,0.6382058,-0.557572,-1.4682146,-0.20786257,-0.93804777,-0.6009855,0.18047404,-0.6161163,-0.8323457,0.3895392,-0.4402057,-1.8564292,-0.7115102,-1.4953915,1.6933279,-1.5099463,0.02896925,0.9933848,0.3205109,-0.20578335,-0.92035353,-0.10042011,1.7568405,2.1823351,-0.06595263,0.044109575,-0.18049183,-0.7759426,-0.35833764,-0.47613165,-0.9141443,-1.3836727,-0.88326305,-0.6048717,0.2983889,-1.0323033,-1.1508855,-1.5444788,0.6698102,-0.23564255,-0.2914463,-0.24669395,0.11544149,0.024116632,0.51980007,-1.4049568,-1.4726336,-0.22265552,-0.31701177,-0.46728745,1.4324837,1.2465204,-0.8165447,0.36781302,0.2858438,0.072889194,0.45250505,0.16089512,0.103026375,1.002133
0.201537,1.0776048,-0.09677015,1.152571,-0.5064201,0.0057255584,-0.037644807,-0.97471756,-0.01480894,-0.23486784,-0.96227175,-1.5433226,-0.12412517,0.39556,-0.42635167,-0.29866713,0.3849106,-1.2749887,-0.46084678,0.016958766,-0.47484517,0.2436019,-0.41751486,-0.23837027,-0.72302955,0.34125412,0.44287163,1.0583115,-0.62609035,0.19074038,0.467725,-0.49011594,-0.23318006,-0.5382521,-0.98063177,0.34638914,-0.46415406,-0.38688496,-0.5837017,-0.82067186,0.08873745,-0.6374468,-0.8858882,-0.7025838,0.39831865,1.2322505,0.4041426,-0.7465495,-1.5868983,-0.7331003,1.6062555,-0.69638205,0.3825232,-0.63777804,-0.7478243,-0.04630613,-0.2551126,-0.40047473,-0.114586756,-0.5149463,-0.15715994,-0.24379086,1.0454541,0.06417798,-0.24191388,-0.10527047,2.174682,1.1637346,-0.854764,0.36977908,-1.6615841,-0.3590106,0.47917935,-0.6035351,-0.027018258,0.34071502,1.0641145,-0.500867,-0.39992005,-0.66545975,-0.11532179,-1.4308125,-0.44259012,0.416606,-1.0104806,-0.44542181,-0.4125241,-1.1165199,-0.6526835,0.02443688,-0.1864995,-0.4485678,-0.105691016,-0.8839991,0.068251744,-0.23734576,-0.53177977,-0.52198446,-0.26235688,-0.14652766,-0.2690186,-0.86050016,0.20097254,-0.47729307,-1.2693163,0.7021817,0.2774058,-0.44379738,-0.8061978,-0.38306344,-0.4400508,1.2665873,-0.8143621,1.2209193,-0.52027786,-0.660682,-0.07519258,-0.54489225,0.35231784,-0.61742914,-0.65894395,1.3446734,0.68136,0.29362687,-0.6600566,0.30053374,-0.8093286,-0.15238899,0.10141993,0.07943431,0.84198546,-0.97140574,-0.313513,-0.33482265,-0.53964466,-0.23627427,-0.15035863,-0.82549626,-0.25103518,0.23737285,-1.9157475,-0.46446404,-0.34519055,-0.0188635,0.046953525,0.024684278,-0.9859225,1.045893,-0.34877715,-0.14839794,0.87199575,0.1344285,-0.28031057,-0.42735732,-0.7693318,-1.1826595,-0.7878246,0.22124569,-0.05033637,-0.20029175,-1.6875671,1.0920169,-0.5698268,-0.068077184,-0.28491527,-0.36819062,-0.4910717,-0.41090754,-1.0462031,1.8355818,0.53138834,0.88613325,0.07606635,-1.7393227,-1.0885662,0.366365,-0.18155673,-1.2815175,-1.0445535,0.72581494,-0.07833666,-0.9241019,-0.32727835,0.31942993,-0.72759575,-0.07841355,-0.26621705,-1.0617936,0.36581287,-0.14392129,-0.30171597,0.8955796,-0.16282038,-0.9890444,-0.37293404,-0.2875993,-0.32820097,0.11150897,1.0204515,0.08845151
0.20248371,1.3301286,1.5658253,-1.3206799,-0.3533287,2.39027,-0.043593384,0.6199883,0.14780146,0.3173149,-0.09557933,0.6253035,1.4199574,-0.17121607,0.1993215,-0.5408657,-0.71363896,-0.4894814,0.43796742,-0.64815784,-0.58871883,1.2936146,-0.4973739,0.2483233,-0.25040495,0.493032,-1.6835027,0.94174004,-0.24901958,-1.1564015,-0.16040978,0.50656503,-0.1519698,0.22679663,-0.9346052,1.9674741,-0.78379446,-0.67207795,0.026390389,-1.4688343,-0.37467507,0.2097001,0.20541905,-1.1720338,-0.58113253,2.173926,-0.30359563,-1.0712146,0.19411479,0.6427512,0.48301387,-0.40960324,0.28451258,-0.088690855,0.47154903,0.18775144,0.08349399,0.2956749,0.17947365,0.15774651,-0.7496736,-1.3604478,0.5552411,0.49097845,-0.11411876,0.007120606,-0.9913247,0.41450727,-1.0460414,-1.191804,0.1693868,0.14007549,-0.9499991,-1.0587656,-1.7410133,0.28709555,-1.4399847,1.9435707,-0.30322614,-0.07084703,-0.11049542,0.26441804,-0.30514807,-0.21272402,-0.5137461,-0.39129752,-0.43037295,-0.27995214,2.145109,-0.9289937,0.23754932,-0.5629021,0.22837673,-0.2315891,0.74239796,-0.51817554,1.4385167,-0.021423977,-0.92730975,-0.22899741,-1.5005565,0.2969704,-2.0575702,-0.6405002,-0.9244041,-0.061753638,0.26564807,0.13847044,-0.475336,-0.11632185,0.010654225,-0.097921655,-0.2454195,0.5000032,-0.2130547,-0.23058784,0.6423609,0.36013323,-0.82156974,1.8523313,-0.4052604,1.3904239,-1.0638797,1.3383466,1.4373477,1.2473049,-0.46250266,-0.878343,0.71071136,1.134012,-0.08768467,-0.83508223,0.11338675,0.8845729,1.3224356,-0.93618566,-0.048962444,-0.7068002,0.3876306,-0.8089117,0.8801365,-0.2606496,-1.4556096,-0.046731796,0.4007349,-0.13299182,-0.5750761,0.01627787,-1.0415905,2.1406999,-1.0135125,0.13834691,0.23084286,0.89860684,0.22441062,-1.6047881,-0.30780655,0.15725671,-0.48280144,0.18661553,-1.5329994,-1.544984,-0.3762447,-1.417838,-0.50317556,-0.31351948,-0.4119132,-0.5661028,-0.5134315,-0.60580325,-0.20668288,-0.40626153,-0.19921857,-0.14086695,1.3940988,0.3036727,1.3442559,-1.1673256,-2.174896,-0.778815,-0.2318141,0.1428805,0.6009305,-0.54719067,0.42178592,-0.25634956,-0.16758533,0.058356136,0.243224,-0.1493003,-1.2159503,-1.1902194,-1.0730793,2.487586,-0.028323531,-1.7754085,-0.0070280433,0.9862721,-1.8800668,2.0790076
1.4615018,-1.1756622,0.34092644,-1.2118047,0.080884516,-1.4902799,0.062564075,0.39389792,-0.45625174,-1.6420523,2.6913667,-0.48927712,-0.75338775,2.083668,-0.29872423,-0.91909224,1.3261337,0.9642522,1.1327435,-0.99733627,-0.32283133,-0.8408327,-0.53238416,-0.29857257,-0.20169607,-1.1426923,2.4847605,-0.008874277,-0.98519796,-0.8101521,0.13482189,0.2158953,-0.2878198,-0.24642724,-0.26292035,-0.831688,-0.62386733,3.2309043,-1.4327657,-0.10049789,-0.14700395,0.056071587,0.15082467,-0.14705253,-0.15363371,-0.92680573,-0.28742164,-0.67853177,1.4490545,0.2155583,-0.681743,-2.098699,2.0102973,-0.55595225,0.59111,-0.13826145,-0.09181385,-0.52654684,0.08379227,-0.2587576,-0.62821406,-0.38676324,0.55732554,0.43318772,0.03483412,-0.5177928,-0.94764376,-0.7590932,0.24698764,0.14423406,-0.6927332,-1.0039496,-0.42418903,0.45382684,0.76264346,-0.64234555,-0.45507884,-0.87138325,0.17220482,-0.18047567,-0.16448642,-0.1909857,2.6496964,-0.76533896,-0.10396842,1.3046172,-0.26908168,-1.4376646,-0.21338017,0.066666394,0.017484473,0.06656385,-0.2743056,-0.40262914,-0.00881678,-0.16501409,0.29756206,0.50097215,-0.109229445,-0.4324371,-0.7064766,0.3846056,2.0307386,-0.46309942,-0.9254293,-0.7929699,-1.9996972,-0.74567205,-0.5375093,-0.10907833,-0.60165083,-1.1574246,-1.6084452,-0.7992984,0.14783254,0.35616347,-0.65488464,-0.14169767,1.2382734,-1.1027924,0.2284381,-1.0507133,0.6128372,-1.955088,-0.78736454,-1.3840154,1.4006163,0.5615115,-0.68354046,-0.0992532,0.93539095,0.97047335,-0.5789137,-0.55529004,-0.5274945,-0.8018947,-0.22216722,-0.9908252,0.21682861,-0.89119315,-0.6373254,-0.46652564,-1.2306683,0.0675566,-1.0563074,-0.104709305,-0.26563457,-0.9114075,-1.3448465,-0.5393222,-0.75988775,-0.7642201,0.16234212,1.2046833,-0.8839521,-1.854478,-0.03656855,-0.111800484,-1.357274,-0.1636318,-1.8059174,0.7414948,-0.82116723,-0.682982,-1.4819462,-0.9030958,-0.8732937,-0.49353597,0.22361216,-0.60917324,-0.88294774,-0.91696566,-1.4004321,0.05429041,-1.5812304,0.33612892,-1.0807246,1.4092188,0.9532286,-1.1852725,-0.83261317,-0.2587133,0.5932589,0.23042671,-0.040798657,-0.3013638,1.6601515,1.125657,0.4431992,-0.7796909,-1.1561451,-0.3189714,-1.0415268,-0.8625844,-0.16940202,0.022013795,0.051312525,0.6139772,-1.9806391,-0.122500814
0.6550645,-0.21262683,-2.198022,-0.32951358,-1.2880359,-0.96376365,0.080414,0.3071111,0.91091704,-0.08242715,-0.49226108,1.3560108,1.2758168,-0.6579375,0.0865814,1.342287,0.8672507,-1.0254202,-1.377203,-0.017024152,-0.06052412,0.17575742,0.11283147,-1.5100065,0.21298909,-0.42093936,-0.3873232,-1.0882466,-0.58114964,-1.0178704,0.8213986,-1.0666697,-0.42586762,0.20137724,-2.426597,-0.1623409,-0.6941838,-0.8919097,-1.8318632,0.35214275,0.52801305,-0.8290346,-0.15579751,1.2448376,-1.1652585,-1.213014,-0.6223409,-0.04701813,-0.5847463,-0.41426843,0.868527,-1.089833,-1.6162883,0.26736262,-1.6450988,-0.35526517,0.10293859,-0.266625,-0.11442479,-0.44860077,0.014675116,-0.42254037,1.9268779,-0.92600447,-0.26245663,-0.5190714,-0.0999576,-0.056570377,0.50855726,-0.08828983,0.033592135,0.0003773059,0.9434472,-0.22283398,-0.49967974,-0.21164691,0.052478395,0.4631446,0.23605694,-0.25946316,0.07923005,-0.2653849,-0.11734153,-0.7430122,-1.4981506,0.86956763,-0.0803859,-1.3946096,-0.7428187,2.640143,-0.4869235,-0.13222574,-0.15103297,0.26195234,-0.23115017,1.2836069,-0.46403575,-0.4715771,2.6007779,-1.120804,-0.19766282,-0.58496624,-0.20873332,-0.14754759,0.8283048,0.5112146,-0.8387606,-1.0761504,-0.4011721,0.38807893,-0.33513692,0.3028553,-0.57724434,0.09721887,-0.6311002,-0.21504773,-1.0431262,0.6606137,-0.61777145,-1.5660914,0.023907207,0.096104756,0.5144215,-0.06144588,-0.09866187,-0.41308522,-0.14961755,-3.0322423,-0.060289316,-1.6810483,-0.5483663,-0.5779808,-0.14977331,-0.27581078,-0.60481244,-0.34222853,-0.07879923,-0.6555926,-1.6220933,-0.9778839,0.75482744,0.9648906,0.07791244,0.07011803,-0.112555735,-0.032026265,-2.7298088,2.4023392,0.5213704,-0.6363341,-0.69372433,0.3040352,0.6704762,-0.5491337,-0.85301524,0.45269114,-0.06320665,0.5107445,-0.18943717,-0.31856123,0.53680193,1.2628294,-0.6397491,1.4889147,-0.035234947,-0.63903475,-0.41755578,-0.6197092,0.7732054,0.24551539,-0.5988679,-0.79526925,-1.1130922,-0.5459411,-0.8868271,2.166203,-1.4200338,-0.34630254,-0.06669974,0.59248257,2.1048641,-0.9511033,-0.11628052,0.26231658,-0.26826045,-0.06147993,-0.051691785,-0.4199116,-0.38705608,-0.42128626,-0.12500414,-0.13436617,-1.4065646,-1.321774,-0.19311348,-0.42426074,0.113511115,-0.74702936,-0.18590775,-0.71302086
1.4514333,0.5603649,0.84740263,1.7664261,0.29503512,0.45913586,0.5910326,-0.39323452,1.4050854,-0.72375923,-0.35070938,0.16049047,0.85865986,-1.9306029,0.017490659,2.0141064e-05,-0.9123495,-0.077932484,-0.035718154,-0.11492315,1.2799393,-0.20034677,-0.10494434,-0.0032476976,0.44281852,-0.41095373,-1.4468471,0.25280052,-0.37754175,-1.1175112,0.31516737,-0.52029,-0.254795,0.43168527,-0.7033552,-0.59487355,-0.39602757,0.46023178,2.2998319,1.866055,0.24795227,0.11727724,0.40404218,-0.90307885,0.52126473,-0.019439174,0.00023014547,-0.24524643,-1.2929268,-0.76805884,0.016307736,2.5145578,-0.2654455,-0.33805647,-0.51571596,0.20137823,-0.032302607,-0.18657336,0.63212717,0.26118582,0.22689407,0.5240254,-1.3413161,0.34155178,-0.16366266,-0.36335748,-0.65706813,0.53983605,-2.213141,1.1117395,-1.4132895,-0.32846978,0.57544976,-0.6630366,-0.3718391,-0.5537211,-0.9078876,0.31181088,0.5662304,0.47085467,-0.22007456,0.576731,-1.0349283,-0.14604948,0.5672807,1.5465534,-0.25218162,1.906693,0.35010466,-0.4559132,-0.5013436,0.23427461,-0.076643534,0.24521026,0.31765133,0.120610714,-1.0938721,-1.1086243,-0.30638513,1.7505544,0.95501727,0.5831219,1.0560021,-0.38083303,-0.08869297,-0.45555547,1.3780303,0.53751814,-0.37618402,0.06752256,-0.12431266,-0.59320855,1.563861,-0.7301007,0.4260667,0.03632345,0.4705651,0.16967966,-1.8263159,-0.08346333,0.026436249,0.15221182,-0.47445565,-0.35687456,-0.80793345,-0.42567727,-1.0988688,0.09047527,-0.10142259,-0.70878947,-1.1949815,-1.5671216,2.1808484,0.16533549,-0.53862375,1.1347724,-0.0627706,0.3151927,-0.48901752,0.8160021,-0.07953808,0.37278482,0.82284987,0.33784175,0.85353035,0.15479314,0.06225142,0.30241793,1.3452982,-0.03382315,1.3283036,-1.6086637,0.7077457,-1.09879,-0.21076366,-1.8014826,-0.1079275,0.46460402,1.9766568,-0.32980263,0.4458142,-1.2560664,-1.3477031,-0.09171191,2.109464,0.028201474,-0.0017219355,-0.15350115,0.34490865,0.6839723,2.1041777,0.0013549601,2.6321821,0.20476879,-1.3279295,-0.4224527,-0.042943314,0.8131989,0.7933781,-1.0898803,1.2353352,-0.36571437,-0.0028862865,0.3981262,-0.026762402,-0.9183983,0.21014151,1.3698982,-0.078912,0.16996974,-1.5405464,-0.69355047,-0.51551163,-0.5389081,0.22938475,0.2394397,0.23947826,-1.3666356,1.8265477,-0.70313334
-0.94404644,0.2616233,-0.5251343,-1.7205483,-1.1929185,-1.0317831,-0.8406916,-0.6095783,-0.1832665,-1.6785281,-0.23950881,0.106879435,-2.09054,-0.83724946,-0.5035091,-0.15233143,0.12905572,1.7798783,-0.6949855,0.09552885,-0.93827695,-0.8967575,-0.08403366,-0.20763765,-0.9665322,0.16674472,-0.015829694,-0.16699785,-1.8048725,-1.4172992,-0.2818733,0.041215815,-0.47495976,-0.77910596,-0.030683238,-1.038672,-0.44910604,-0.73118454,-0.78533214,-0.20429838,0.02884409,-0.13548142,-0.15312399,1.9584316,-0.12527604,-0.76924825,0.18183762,-0.26865572,-0.5681785,-1.0475297,-0.8712225,-0.8184037,-0.9623094,-0.2435662,-1.0025368,-0.4011073,0.09289009,-0.078767285,0.045756668,-0.095251024,0.007570513,2.0597694,-0.6647906,0.2708317,-0.13213694,-0.15770657,-0.04577074,-1.0731182,-1.5660465,1.4603323,-0.3193084,0.006050751,-0.34117374,-0.47075838,0.36320215,-0.3285545,1.9221818,-2.1896822,-1.6788642,-0.39207736,-0.3202671,0.0969702,-1.1009345,-0.19712204,-0.4578777,-1.873666,-1.0416992,-0.024634704,-0.99318063,-0.8002915,-0.025729464,-0.14350888,-0.34233275,0.17443134,-0.7794882,1.1800354,-0.3708719,0.40044072,-0.67442966,0.6488875,1.8155441,-1.3020713,-0.8711076,0.95456773,-0.62605566,-0.44989023,1.8104321,1.5024987,-0.21111692,-0.16874324,-0.76546025,0.585038,0.1297051,0.43773586,-0.655202,-0.08535004,0.31137288,-0.12748446,-1.0892799,1.2177604,-0.5606704,-0.043253276,0.63700527,-0.81178516,0.9271692,0.09814603,-0.22148292,-0.21504934,-0.16098087,0.7911867,0.4091112,-0.16189364,-0.66898566,0.04482867,-0.23992711,-1.4646367,0.10272041,-0.81694394,0.38331345,-0.5848699,0.25165072,-0.49196085,-0.108620204,-0.32212692,-0.26197955,-0.05182917,-0.30497488,-0.0868222,-0.9283829,-0.3635776,-0.46490037,-0.40501964,-1.3240321,-1.2730885,-0.6606305,-1.3714823,-0.059738815,0.5317082,-0.4024046,0.09828477,0.20838454,-0.26776308,0.1206827,-1.3752378,-1.1084051,0.17386633,-0.3391452,-0.84665483,-0.9575438,0.19859521,-0.8980341,1.2226045,-0.7346586,-0.28189147,0.08997374,-1.4511162,-0.45358714,-1.474077,0.9029182,-0.8757891,-0.2950602,-0.31893343,-0.5853232,-0.5770952,0.9566483,-0.2754053,-0.7640551,-1.1950252,-0.83099335,-0.34576312,2.2037675,-0.58911616,-0.5249353,-0.5268585,-0.025033528,0.30918026,-0.20069107,-0.004101212,2.0243073,-0.38951427
-0.3198492,-0.07187325,-0.03777869,-0.70785284,0.16955641,-0.88782215,0.028117053,-1.2479342,0.45985785,-0.52819115,-0.72593874,-0.24920489,-0.5219932,-0.56458336,0.3613653,-0.99753225,0.81250703,0.5033975,-0.6572622,-0.39996013,-0.15880656,-0.1343509,0.10761963,2.110758,0.08695256,0.016248053,-0.009231042,-0.011750111,-0.9957938,0.24802566,-0.58420616,-1.2775248,0.5529656,0.4713531,-0.46917498,-0.77348804,2.0215669,-1.7655655,-0.41290626,-0.95866996,0.24656586,-0.22501081,-0.11718965,-1.1221246,1.7243085,-0.7157952,2.3577127,1.5644119,-0.14125176,-0.5145852,0.4594497,-0.47559232,-0.06809709,-0.11171983,-0.9456609,-0.08486123,-0.10927085,-0.3592666,0.007694672,-0.05160866,-0.07487919,-0.4803696,-0.6276307,0.4917273,-0.6518428,-0.30017945,0.80661154,-1.40082,-2.0054607,-0.2686051,0.47202036,-1.128745,1.2018274,-0.59108883,2.0226917,-0.94171906,0.040231775,-0.70829725,0.027036855,0.37059072,-0.34504142,0.21863998,0.3822152,-0.2623204,1.124034,-0.118183725,-0.6521437,0.39436075,-1.7441608,-0.32121304,0.015660357,-1.2751093,-0.07784977,0.8438476,-0.98249114,-0.050725788,-0.084180795,-0.45293796,-0.3372939,-0.3411228,0.271176,-0.78200316,-0.941504,0.32530144,1.1349846,1.8401978,-0.6132015,0.28351593,2.2225864,0.2412856,-0.21570323,1.385421,-0.5774323,-0.34207165,-0.15897806,0.691475,1.4366068,-0.4477994,0.68610466,-0.8297559,-0.54877263,0.05089663,0.48441836,0.468484,-1.7171928,0.15759876,0.48149914,-1.8508568,-0.47522485,-0.19603863,-0.32249168,0.10925992,-0.765019,-0.7955662,1.6535937,-5.4950327e-05,-0.23370431,0.0051733665,-0.5217753,-1.6887789,-0.18956663,-0.3153426,-0.9194377,-0.519501,-0.027172033,-0.20256177,0.90923536,0.67806137,0.09291944,-1.4320282,-0.28248796,1.1927189,-0.26161334,0.28343233,-0.14844579,1.5025753,-0.3290257,0.49527302,0.031247068,0.21911277,-1.2573678,0.50891906,-0.40252298,0.73572385,-0.3047376,0.2989555,-0.39590603,-0.10007646,-0.17198578,-0.74904436,0.0954824,-0.023905303,-0.22835682,0.055439882,1.20735,-1.0161347,1.7739288,-1.5423106,0.046209265,1.2345082,-0.7707816,-0.26147074,0.112574734,0.32254234,-0.18761604,2.6188781,0.40813613,-0.6893572,-0.07425878,1.7034407,0.16828142,-0.5723201,2.2449548,-0.17042325,-0.5687735,0.9970884,-0.569557,0.5553718,0.32390875,-1.4006927
-1.7858194,-0.5338384,-0.50145,0.09063382,-0.42344,-2.1763697,0.30606908,0.008034813,-2.1312904,-1.3671286,-1.9864609,-0.7448577,-0.85819805,-1.0190945,0.6350991,1.165592,-0.44329768,-0.7268341,-0.8201442,-0.7534143,-1.1869401,-0.37454334,-0.5536939,-0.6705146,0.7172944,2.0067248,-2.3180242,-0.2818748,-0.4141107,-1.5825838,-1.321242,0.604612,-0.046055116,-0.2161677,-2.0041149,-1.5027989,-0.91491127,-1.2035968,-1.4325578,-0.8216714,0.61501527,0.05670294,-0.12864348,-1.5189536,0.10421686,-0.32615718,-0.51686126,-0.08475108,0.883919,-2.1368606,-1.2834696,-1.5925651,0.051474422,0.023535984,0.0011814621,0.14263287,-0.33850652,-0.2789998,0.14052428,0.14225478,0.3699234,-1.4055828,-0.79451585,-0.91162527,0.07336054,0.5408978,0.21092078,-0.6818351,-1.0046469,-0.8694118,1.2568209,1.6457316,-1.7395608,1.406916,-0.62250274,0.9095562,-1.124768,-0.7242687,-1.0969527,-0.16892643,0.10672607,0.03977606,-1.8875747,-0.8661301,-0.5879297,-1.1698521,-0.21420705,-0.98789066,-0.59805584,-0.7001082,0.16994362,-0.53828466,-0.15734755,0.82483584,-0.7987792,-1.1315179,-0.49177542,0.40536413,-0.9402457,-0.1331397,-0.30198628,-0.12893885,-1.1328187,-0.22882645,-1.1892638,-1.8967954,-0.31377262,-1.796322,-0.31877363,-0.16020454,0.2766143,0.7802002,-1.242053,0.29796422,0.32265413,-0.24520761,0.018960895,0.2115791,-0.56151944,-0.7927621,-0.72250175,-1.1283978,-1.3311489,-1.1880405,-2.3128433,0.15596114,-0.6847987,1.4374158,-0.43025136,-0.21056709,-0.20673534,-0.046128288,-0.76939726,0.17193197,-1.466621,-0.2138808,-0.18043347,-0.023919424,0.11813531,1.0884795,-1.5880501,-1.6380551,1.3936003,-0.10236372,-0.12261935,0.20956524,-0.41576588,-1.2508483,1.5735606,-1.590314,-1.4499123,-0.99717146,-0.27361482,-0.046676908,-0.53969646,-2.5079708,-0.16950354,-0.2813914,-1.0205634,0.20569685,1.6248705,-0.58002317,-0.66888833,-0.433882,-0.88024956,0.40543166,-0.26833236,-0.5446716,0.3515078,-0.099416815,-1.1141129,-0.31983465,-1.40916,-0.4816241,1.3455079,-0.63764834,-1.3421204,-2.462227,-1.2906048,0.41667148,-0.025686411,-0.5465404,-1.001102,-1.2645197,-0.86607623,-0.08469017,-0.38095847,-1.8219206,-0.3393516,-0.11808198,-1.1659218,-0.7795419,-1.0264263,-0.9103086,0.25863883,-0.16484523,0.09446308,0.24463417,0.23969147,-1.915275
1.3759209,-0.49902973,0.9500969,-0.66562784,-0.7177146,-0.99403954,-0.27484152,-0.49593395,-1.977379,1.3613234,-1.4271604,-2.2651265,-0.9171679,-0.3046167,-0.8436812,-1.1424061,-1.0640455,-0.5762295,1.3047233,0.76024014,-0.04475721,-0.50226104,-0.402941,-0.9081741,-0.6998953,-0.8063335,-0.9498933,-0.07351103,1.3847384,-0.28731155,-0.9724881,-0.24232808,-0.2314986,0.3339512,1.5360131,-0.8252557,-2.5800333,0.6366984,-0.020205306,-1.0819561,-1.069142,-0.06833458,0.403315,-0.20573153,-0.6482901,-0.93441904,-1.2693003,0.41954064,-2.2631876,0.30048093,0.7528947,-0.5918135,-0.74864805,-0.18605122,1.3105922,-0.29644188,-0.12278827,-0.012617976,-0.29795954,-0.3023018,0.30219382,-0.6191548,-1.734444,-1.0215759,-0.24298038,0.1319552,-0.7924928,0.6984148,-0.6510887,-0.5070399,-0.4984291,-1.3447856,0.6757984,0.6469813,-0.35662106,-0.7303335,-0.3841463,0.27503583,-0.3153175,-0.45154703,0.1716226,-0.011796298,-1.0111145,1.058043,0.8855405,-0.09940591,-0.8418494,-0.035517365,-0.15004618,-1.6456982,-0.41485998,-0.47682068,0.14788133,0.76003355,-0.35907933,-2.6999586,-0.41042602,1.0974779,-2.3169093,-0.51869124,0.5191245,-0.05633471,-0.28998882,-0.7995534,0.34579298,1.4262812,0.35604423,-0.7242566,-1.530674,-0.16241507,0.069435984,-1.4226248,-0.98961055,0.22692627,0.006307295,-0.022364054,-0.26567623,0.0058704,0.15054117,-0.451009,-0.04704991,1.1039414,-0.46582606,-0.2732733,-0.985739,-0.4064656,-0.081736304,-1.285689,0.6332516,-0.38052577,-0.6055226,-0.8125998,-1.1731752,-0.37396273,-1.9926413,1.54236,-0.18367662,-0.29408455,1.187856,1.1791105,0.86306787,1.0012524,-0.5383131,-0.449476,0.71976554,0.28165746,-1.4341141,-1.380206,0.3146795,-0.6517599,-0.84186035,1.4142141,0.4154102,-2.3725524,1.130858,1.4225326,-0.37254104,-1.394559,-0.5241066,0.04766625,1.2015349,-1.5389824,-0.27418345,-1.0279937,-0.39319563,1.7552572,-0.18860671,-0.42767113,-0.19722793,-0.38209426,-1.4001962,-1.4759542,-1.3930655,-0.67476046,-2.5076249,-2.9430668,-1.4432703,1.3249071,0.8878612,0.33921435,-1.6764283,0.3017796,0.60462457,-0.35960662,0.0037100269,-1.5743343,-0.5171851,-1.299741,-0.6483675,-0.58779126,0.4608945,-0.25157833,-2.5192263,-0.30040652,0.068948604,-0.3705067,-0.13662755,-0.04639692,0.087231785,-0.6417279
